season,team_id,Z_mean,Z_max_abs,frac_outlier_90,frac_outlier_95,n_weeks
1,Evander Holyfield__Edyta Sliwinska,1.1155173977216084,1.3191837072372437,0.0,0.0,3
1,Joey McIntyre__Ashly DelGrosso,1.2001012206077575,1.5360280275344849,0.0,0.0,5
1,John O'Hurley__Charlotte Jorgensen,-0.6325603903581699,1.05478036403656,0.0,0.0,6
1,Kelly Monaco__Alec Mazo,0.30374764643299085,0.9999735951423645,0.0,0.0,6
1,Rachel Hunter__Jonathan Roberts,-1.405308485031128,1.5679229497909546,0.0,0.0,4
1,Trista Sutter__Louis van Amstel,-0.8764738738536835,1.0116835832595825,0.0,0.0,2
2,Drew Lachey__Cheryl Burke,-0.6238640360534191,0.7960077524185181,0.0,0.0,8
2,George Hamilton__Edyta Sliwinska,0.33186592161655426,0.7003838419914246,0.0,0.0,6
2,Giselle Fernandez__Jonathan Roberts,-1.2401762008666992,1.482762098312378,0.0,0.0,3
2,Jerry Rice__Anna Trebunskaya,1.0526519604027271,1.678773283958435,0.125,0.0,8
2,Kenny Mayne__Andrea Hale,1.0125527381896973,1.0125527381896973,0.0,0.0,1
2,Lisa Rinna__Louis van Amstel,-0.7841574421950749,1.0400735139846802,0.0,0.0,7
2,Master P__Ashly DelGrosso,2.1932839155197144,2.2389817237854004,1.0,1.0,4
2,Stacy Keibler__Tony Dovolani,-0.7495622895658016,1.1866339445114136,0.0,0.0,8
2,Tatum O'Neal__Nick Kosovich,0.06481590867042542,0.7000921964645386,0.0,0.0,2
2,Tia Carrere__Maksim Chmerkoskiy,-0.02613803967833519,0.6360857486724854,0.0,0.0,5
3,Emmitt Smith__Cheryl Burke,0.5808594927191735,1.4997572898864746,0.0,0.0,10
3,Harry Hamlin__Ashly DelGrosso,-0.5759048958619436,1.0241012573242188,0.0,0.0,3
3,Jerry Springer__Kym Johnson,1.1051546782255173,1.5861613750457764,0.0,0.0,7
3,Joey Lawrence__Edyta Sliwinska,-0.3434184949017233,1.4141600131988525,0.0,0.0,9
3,Mario Lopez__Karina Smirnoff,0.4568954586982727,1.4053632020950317,0.0,0.0,10
3,Monique Coleman__Louis van Amstel,-0.5649949610233307,1.4689046144485474,0.0,0.0,8
3,Sara Evans__Tony Dovolani,0.9301371030509472,1.8217853307724,0.2,0.0,5
3,Shanna Moakler__Jesse DeSoto,-1.0627087652683258,1.2498401403427124,0.0,0.0,2
3,Tucker Carlson__Elena Grinenko,0.617472767829895,0.617472767829895,0.0,0.0,1
3,Vivica A. Fox__Nick Kosovich,-1.3509000539779663,1.7179145812988281,0.25,0.0,4
3,Willa Ford__Maksim Chmerkoskiy,-1.3028664231300353,2.3004672527313232,0.4,0.2,5
4,Apolo Anton Ohno__Julianne Hough,-0.018308893591165543,1.934016227722168,0.1,0.0,10
4,Billy Ray Cyrus__Karina Smirnoff,1.3161674961447716,2.191270351409912,0.375,0.25,8
4,Clyde Drexler__Elena Grinenko,1.099887239933014,1.309459924697876,0.0,0.0,5
4,Heather Mills__Jonathan Roberts,-0.7997009661048651,1.2263312339782715,0.0,0.0,6
4,Ian Ziering__Cheryl Burke,-0.15886393417086866,1.3662840127944946,0.0,0.0,9
4,Joey Fatone__Kym Johnson,-0.3710365142673254,1.536604404449463,0.0,0.0,10
4,John Ratzenberger__Edyta Sliwinska,0.7155301246259894,1.3637824058532715,0.0,0.0,7
4,Laila Ali__Maksim Chmerkoskiy,-0.2627943426370621,1.062958002090454,0.0,0.0,10
4,Leeza Gibbons__Tony Dovolani,-0.1546233408153057,1.290122628211975,0.0,0.0,4
4,Paulina Porizkova__Alec Mazo,-1.7994328737258911,1.923148512840271,1.0,0.0,2
4,Shandi Finnessey__Brian Fortuna,-1.356916348139445,1.75637948513031,0.3333333333333333,0.0,3
5,Albert Reed__Anna Trebunskaya,-1.4568010568618774,1.575096607208252,0.0,0.0,2
5,Cameron Mathison__Edyta Sliwinska,0.04175477800890803,1.2077447175979614,0.0,0.0,8
5,Floyd Mayweather Jr. __Karina Smirnoff,-0.3134271875023842,0.8211737871170044,0.0,0.0,4
5,Helio Castroneves__Julianne Hough,0.18403084389865398,1.0076018571853638,0.0,0.0,10
5,Jane Seymour__Tony Dovolani,-0.7019428952397513,1.665827751159668,0.14285714285714285,0.0,7
5,Jennie Garth__Derek Hough,0.02976741310622957,1.4542555809020996,0.0,0.0,9
5,Josie Maran__Alec Mazo,-0.39502716064453125,0.39502716064453125,0.0,0.0,1
5,Marie Osmond__Jonathan Roberts,1.4873523473739625,1.9954049587249756,0.4,0.1,10
5,Mark Cuban__Kym Johnson,0.13675627149641514,0.6216121315956116,0.0,0.0,5
5,Mel B__Maksim Chmerkoskiy,0.12363276742398739,0.9764144420623779,0.0,0.0,10
5,Sabrina Bryan__Mark Ballas,-1.9718500971794128,2.216813087463379,1.0,0.6666666666666666,6
5,Wayne Newton__Cheryl Burke,0.6903846363226572,1.1943602561950684,0.0,0.0,3
6,Adam Carolla__Julianne Hough,0.4278836324810982,1.1221696138381958,0.0,0.0,4
6,Cristian de la Fuente__Cheryl Burke,0.6241694375872612,2.0952868461608887,0.2,0.1,10
6,Jason Taylor__Edyta Sliwinska,0.4147486910223961,1.5732147693634033,0.0,0.0,10
6,Kristi Yamaguchi__Mark Ballas,-0.21799721717834472,1.3146564960479736,0.0,0.0,10
6,Mario__Karina Smirnoff,-0.9191893674433231,1.747914433479309,0.125,0.0,8
6,Marissa Jaret Winokur__Tony Dovolani,1.1259390049510531,1.9770017862319946,0.4444444444444444,0.1111111111111111,9
6,Marlee Matlin__Fabian Sanchez,-0.06917816773056984,0.6578893065452576,0.0,0.0,6
6,Monica Seles__Jonathan Roberts,0.4198978468775749,0.5996326208114624,0.0,0.0,2
6,Penn Jillette__Kym Johnson,-0.09222410246729851,0.11502983421087265,0.0,0.0,2
6,Priscilla Presley__Louis van Amstel,-1.0470820546150208,1.6096959114074707,0.0,0.0,5
6,Shannon Elizabeth__Derek Hough,-0.7524679696985653,1.787517786026001,0.14285714285714285,0.0,7
6,Steve Guttenberg__Anna Trebunskaya,-0.812757154305776,1.4457275867462158,0.0,0.0,3
7,Brooke Burke__Derek Hough,-0.19021994918584822,1.3603137731552124,0.0,0.0,10
7,Cloris Leachman__Corky Ballas,1.2080757844572265,1.8005844354629517,0.5,0.0,6
7,Cody Linley__Julianne Hough,-0.13378239795565605,1.1175912618637085,0.0,0.0,9
7,Jeffrey Ross__Edyta Sliwinska,1.2450482845306396,1.2450482845306396,0.0,0.0,1
7,Kim Kardashian__Mark Ballas,-1.223581850528717,1.3837504386901855,0.0,0.0,2
7,Lance Bass__Lacey Schwimmer,0.6008844286203384,2.128258466720581,0.1,0.1,10
7,Maurice Greene__Cheryl Burke,0.10030033439397812,1.4496968984603882,0.0,0.0,8
7,Misty May-Treanor__Maksim Chmerkoskiy,-0.2913800776004791,0.3238917291164398,0.0,0.0,2
7,Rocco DiSpirito__Karina Smirnoff,-0.24302943795919418,1.3262293338775635,0.0,0.0,4
7,Susan Lucci__Tony Dovolani,-0.8954476740743432,1.7764602899551392,0.14285714285714285,0.0,7
7,Ted McGinley__Inna Brayer,-1.5714784860610962,1.5714784860610962,0.0,0.0,1
7,Toni Braxton__Alec Mazo,-1.3005001425743103,1.6202892065048218,0.0,0.0,5
7,Warren Sapp__Kym Johnson,0.6145645350217819,1.6375834941864014,0.0,0.0,10
8,Belinda Carlisle__Jonathan Roberts,-1.4613828659057617,1.479087233543396,0.0,0.0,2
8,Chuck Wicks__Julianne Hough,-0.33436827966943383,1.9057527780532837,0.125,0.0,8
8,David Alan Grier__Kym Johnson,-0.8977819249033928,1.4673488140106201,0.0,0.0,5
8,Denise Richards__Maksim Chmerkoskiy,-0.6525160061816374,1.1527149677276611,0.0,0.0,3
8,Gilles Marini__Cheryl Burke,-0.6814866262403402,1.9979959726333618,0.18181818181818182,0.09090909090909091,11
8,Holly Madison__Dmitry Chaplin,0.30078730173408985,0.5655174851417542,0.0,0.0,4
8,Lawrence Taylor__Edyta Sliwinska,0.733687305024692,1.27237868309021,0.0,0.0,7
8,Lil' Kim__Derek Hough,-0.6351275046666464,1.5257647037506104,0.0,0.0,9
8,Melissa Rycroft__Tony Dovolani,-0.15749637621444312,1.5940217971801758,0.0,0.0,11
8,Shawn Johnson__Mark Ballas,-0.1299879185178063,1.4050616025924683,0.0,0.0,11
8,Steve Wozniak__Karina Smirnoff,1.3569753170013428,1.9707872867584229,0.25,0.25,4
8,Steve-O__Lacey Schwimmer,1.5427125891049702,2.2027792930603027,0.5,0.16666666666666666,6
8,Ty Murray__Chelsie Hightower,0.739585984684527,2.1547603607177734,0.2,0.1,10
9,Aaron Carter__Karina Smirnoff,-0.5514590190723538,1.4180268049240112,0.0,0.0,8
9,Ashley Hamiliton__Edyta Sliwinska,0.17333070933818817,0.17333070933818817,0.0,0.0,1
9,Chuck Liddell__Anna Trebunskaya,-0.0653560203500092,0.2666119635105133,0.0,0.0,4
9,Debi Mazar__Maksim Chmerkoskiy,-0.7382601946592331,1.3136705160140991,0.0,0.0,3
9,Donny Osmond__Kym Johnson,0.6416583999991416,1.369348406791687,0.0,0.0,10
9,Joanna Krupa__Derek Hough,-0.859084976837039,1.8370472192764282,0.1111111111111111,0.0,9
9,Kathy Ireland__Tony Dovolani,-0.606578528881073,0.9993782043457031,0.0,0.0,2
9,Kelly Osbourne__Louis van Amstel,1.138306763768196,2.0249180793762207,0.3,0.1,10
9,Louie Vito__Chelsie Hightower,0.35645324798921746,1.1347306966781616,0.0,0.0,6
9,Macy Gray__Jonathan Roberts,-0.005173153709620237,0.005173153709620237,0.0,0.0,1
9,Mark Dacascos__Lacey Schwimmer,0.057958675282342095,0.7634532451629639,0.0,0.0,7
9,Melissa Joan Hart__Mark Ballas,-0.22268118026355901,1.6086002588272095,0.0,0.0,6
9,Michael Irvin__Anna Demidova,0.911496673311506,2.012019157409668,0.14285714285714285,0.14285714285714285,7
9,Mya__Dmitry Chaplin,-0.686594557762146,1.4094672203063965,0.0,0.0,10
9,Natalie Coughlin__Alec Mazo,-1.5735600590705872,2.2242302894592285,0.4,0.4,5
9,Tom DeLay__Cheryl Burke,1.6699718634287517,2.2036404609680176,0.3333333333333333,0.3333333333333333,3
10,Aiden Turner__Edyta Sliwinska,-0.06413312256336212,1.3462902307510376,0.0,0.0,4
10,Buzz Aldrin__Ashly DelGrosso,1.4364392757415771,1.716901183128357,0.3333333333333333,0.0,3
10,Chad Ochocinco__Cheryl Burke,0.42043715053134495,1.6136170625686646,0.0,0.0,9
10,Erin Andrews__Maksim Chmerkoskiy,0.10619829893112183,1.3669568300247192,0.0,0.0,10
10,Evan Lysacek__Anna Trebunskaya,-0.3137295678257942,1.481728196144104,0.0,0.0,10
10,Jake Pavelka__Chelsie Hightower,-0.11015317340691884,1.1496918201446533,0.0,0.0,6
10,Kate Gosselin__Tony Dovolani,0.7770973781123758,1.1794441938400269,0.0,0.0,5
10,Nicole Scherzinger__Derek Hough,0.028794664517045022,2.1403591632843018,0.1,0.1,10
10,Niecy Nash__Louis van Amstel,-0.027093298500403762,0.7714700698852539,0.0,0.0,8
